Frame,Track_ID,Class_Name,X,Y,W,H
794,154,refrigerator,903,568,225,620
794,157,person,1040,582,249,750
795,154,refrigerator,901,566,225,619
795,157,person,1035,581,255,751
796,154,refrigerator,897,566,216,619
796,157,person,1032,576,257,746
797,154,refrigerator,894,566,206,616
797,157,person,1029,564,261,726
798,154,refrigerator,892,566,199,616
798,157,person,1026,568,260,736
799,154,refrigerator,891,567,197,615
799,157,person,1026,573,258,751
800,154,refrigerator,890,566,194,616
800,157,person,1027,579,255,769
801,154,refrigerator,891,567,194,617
801,157,person,1029,590,253,795
802,154,refrigerator,890,566,193,617
802,157,person,1028,603,252,828
803,154,refrigerator,891,566,193,617
803,157,person,1030,613,245,850
804,154,refrigerator,891,566,194,616
804,157,person,1032,618,243,864
805,154,refrigerator,892,566,196,617
805,157,person,1031,621,245,871
806,154,refrigerator,893,566,198,617
806,157,person,1029,623,250,877
807,154,refrigerator,894,566,201,618
807,157,person,1031,623,255,882
808,154,refrigerator,897,566,207,618
808,157,person,1040,626,236,889
809,154,refrigerator,900,566,211,618
809,157,person,1046,625,234,895
809,162,refrigerator,839,566,339,615
810,154,refrigerator,902,566,215,617
810,157,person,1048,621,244,897
810,162,refrigerator,842,566,340,615
811,154,refrigerator,904,566,220,618
811,157,person,1052,618,248,900
811,162,refrigerator,846,567,343,617
812,154,refrigerator,905,567,222,620
812,157,person,1051,615,261,903
812,162,refrigerator,847,567,346,618
813,154,refrigerator,905,567,223,620
813,157,person,1052,616,270,907
813,162,refrigerator,844,567,352,621
814,154,refrigerator,906,567,224,620
814,157,person,1050,616,281,906
815,154,refrigerator,906,568,225,620
815,157,person,1050,616,291,907
816,154,refrigerator,906,568,226,620
816,157,person,1050,615,299,907
817,154,refrigerator,907,567,226,619
817,157,person,1049,615,308,907
818,154,refrigerator,908,568,230,619
818,157,person,1052,615,316,909
819,154,refrigerator,910,568,231,618
819,157,person,1054,611,315,909
819,162,refrigerator,850,567,358,617
820,154,refrigerator,911,568,232,618
820,157,person,1056,611,318,908
820,162,refrigerator,850,567,358,617
821,154,refrigerator,910,568,232,618
821,157,person,1057,610,322,907
821,162,refrigerator,849,567,360,617
822,154,refrigerator,912,568,235,618
822,157,person,1057,611,328,905
822,162,refrigerator,848,568,365,619
823,154,refrigerator,912,568,235,619
823,157,person,1057,613,343,900
823,162,refrigerator,849,567,364,618
824,154,refrigerator,912,568,234,619
824,157,person,1061,614,359,896
824,162,refrigerator,849,567,362,617
825,154,refrigerator,912,568,235,619
825,157,person,1066,615,369,892
825,162,refrigerator,847,568,366,619
826,154,refrigerator,913,569,236,619
826,157,person,1069,616,374,891
826,162,refrigerator,847,569,368,621
827,154,refrigerator,913,568,236,618
827,157,person,1072,618,375,890
827,162,refrigerator,846,569,368,621
828,154,refrigerator,913,568,236,618
828,157,person,1073,620,378,886
828,162,refrigerator,847,568,363,619
829,154,refrigerator,919,568,248,618
829,157,person,1073,621,380,880
830,154,refrigerator,918,568,247,618
830,157,person,1072,622,384,873
831,154,refrigerator,914,568,238,617
831,157,person,1072,621,383,867
832,154,refrigerator,914,568,238,617
832,157,person,1071,622,383,862
833,154,refrigerator,910,568,231,617
833,157,person,1071,622,384,855
834,154,refrigerator,909,568,229,617
834,157,person,1070,623,384,850
835,154,refrigerator,908,568,229,617
835,157,person,1070,621,386,845
835,162,refrigerator,843,567,355,618
836,154,refrigerator,908,568,229,616
836,157,person,1069,621,385,836
836,162,refrigerator,845,567,353,616
837,154,refrigerator,908,568,229,616
837,157,person,1068,620,386,828
837,162,refrigerator,843,567,354,617
838,154,refrigerator,907,567,228,616
838,157,person,1068,619,386,820
838,162,refrigerator,842,567,354,617
839,154,refrigerator,906,567,226,616
839,157,person,1069,619,387,818
839,162,refrigerator,843,567,350,616
840,154,refrigerator,902,567,229,616
840,157,person,1069,621,387,814
840,162,refrigerator,842,566,349,615
841,154,refrigerator,904,568,225,616
841,157,person,1070,621,386,811
841,162,refrigerator,844,567,348,617
842,154,refrigerator,905,568,224,616
842,157,person,1070,622,386,807
842,162,refrigerator,844,567,350,617
843,154,refrigerator,905,568,226,616
843,157,person,1070,623,386,805
844,154,refrigerator,906,566,225,616
844,157,person,1070,623,387,802
845,154,refrigerator,907,566,227,618
845,157,person,1070,624,386,801
846,154,refrigerator,911,566,237,619
846,157,person,1070,624,386,801
847,154,refrigerator,912,566,238,619
847,157,person,1070,623,386,801
848,154,refrigerator,911,566,237,620
848,157,person,1069,624,382,794
849,154,refrigerator,911,565,236,620
849,157,person,1070,622,381,791
850,154,refrigerator,911,565,236,620
850,157,person,1071,621,377,790
851,154,refrigerator,913,566,240,620
851,157,person,1072,621,379,796
852,154,refrigerator,913,565,240,620
852,157,person,1072,620,377,794
853,154,refrigerator,913,565,239,619
853,157,person,1072,620,375,795
854,154,refrigerator,913,566,239,620
854,157,person,1075,620,373,797
855,154,refrigerator,914,566,241,621
855,157,person,1079,619,363,798
856,154,refrigerator,909,566,262,621
856,157,person,1079,619,361,800
857,154,refrigerator,915,567,255,621
857,157,person,1077,618,365,803
857,162,refrigerator,854,566,375,622
858,154,refrigerator,919,567,256,623
858,157,person,1079,619,365,803
859,154,refrigerator,919,568,253,625
859,157,person,1080,619,361,803
860,154,refrigerator,917,567,250,623
860,157,person,1083,620,355,801
861,154,refrigerator,916,565,248,621
861,157,person,1086,620,351,800
862,154,refrigerator,913,565,244,621
862,157,person,1090,621,343,799
863,154,refrigerator,909,565,235,620
863,157,person,1095,621,333,797
864,154,refrigerator,908,564,231,621
864,157,person,1110,621,304,798
865,154,refrigerator,908,565,231,621
865,157,person,1124,622,276,796
866,154,refrigerator,909,564,233,621
866,157,person,1130,623,264,794
867,154,refrigerator,910,564,234,621
867,157,person,1131,622,261,789
868,154,refrigerator,911,563,237,621
868,157,person,1131,622,261,787
869,154,refrigerator,912,563,238,621
869,157,person,1131,624,260,781
870,154,refrigerator,911,563,238,621
870,157,person,1131,626,260,778
871,154,refrigerator,911,563,238,620
871,157,person,1132,626,260,774
872,154,refrigerator,910,563,236,620
872,157,person,1130,627,262,775
873,154,refrigerator,911,564,244,620
873,157,person,1131,628,262,769
873,162,refrigerator,847,564,368,614
874,154,refrigerator,910,564,243,621
874,157,person,1131,629,262,773
875,154,refrigerator,909,564,239,621
875,157,person,1131,632,264,770
876,154,refrigerator,907,564,236,621
876,157,person,1131,635,265,764
877,154,refrigerator,907,564,237,620
877,157,person,1130,640,265,757
878,154,refrigerator,907,564,240,620
878,157,person,1128,646,265,745
879,154,refrigerator,904,563,234,620
879,157,person,1128,650,268,738
880,154,refrigerator,901,563,228,618
880,157,person,1127,654,273,729
881,154,refrigerator,900,562,226,617
881,157,person,1125,661,276,712
882,154,refrigerator,900,562,224,618
882,157,person,1123,667,280,702
883,154,refrigerator,935,561,291,617
883,157,person,1121,674,284,688
884,154,refrigerator,914,562,250,618
884,157,person,1120,675,285,685
885,154,refrigerator,903,562,228,618
885,157,person,1118,678,286,680
886,154,refrigerator,899,562,221,618
886,157,person,1114,682,295,671
887,154,refrigerator,898,562,219,618
887,157,person,1108,686,306,664
888,154,refrigerator,898,562,219,618
888,157,person,1103,690,315,656
889,154,refrigerator,899,562,221,618
889,157,person,1100,692,324,650
890,154,refrigerator,899,562,221,618
890,157,person,1100,696,325,644
891,154,refrigerator,900,562,222,618
891,157,person,1094,699,333,637
892,154,refrigerator,901,562,222,617
892,157,person,1092,701,336,632
893,154,refrigerator,901,562,220,617
893,157,person,1089,703,342,629
894,154,refrigerator,899,562,217,616
894,157,person,1090,703,342,626
895,154,refrigerator,899,562,218,616
895,157,person,1090,704,343,623
895,169,refrigerator,895,458,211,414
896,154,refrigerator,899,562,218,617
896,157,person,1089,703,343,622
896,169,refrigerator,896,446,212,388
897,154,refrigerator,900,562,218,617
897,157,person,1090,703,339,622
897,169,refrigerator,897,441,212,375
898,154,refrigerator,902,562,222,618
898,157,person,1094,702,332,623
898,169,refrigerator,897,448,211,390
899,154,refrigerator,905,562,224,618
899,157,person,1093,701,333,621
899,169,refrigerator,897,452,211,398
900,154,refrigerator,907,562,230,617
900,157,person,1092,700,334,622
900,169,refrigerator,897,451,211,396
901,154,refrigerator,912,563,240,617
901,157,person,1092,699,333,623
901,169,refrigerator,897,462,211,416
902,154,refrigerator,925,563,267,616
902,157,person,1089,699,338,625
902,169,refrigerator,896,548,210,591
903,154,refrigerator,917,563,252,616
903,157,person,1085,699,349,624
904,154,refrigerator,916,563,248,616
904,157,person,1078,698,365,622
905,154,refrigerator,910,563,237,616
905,157,person,1076,699,370,624
906,154,refrigerator,906,564,228,619
906,157,person,1076,699,368,625
907,154,refrigerator,903,564,221,619
907,157,person,1071,699,378,627
908,154,refrigerator,904,565,222,620
908,157,person,1069,700,382,628
909,154,refrigerator,903,565,220,620
909,157,person,1069,700,384,630
910,154,refrigerator,903,564,216,619
910,157,person,1071,701,382,633
911,154,refrigerator,903,564,217,619
911,157,person,1072,700,378,632
912,154,refrigerator,902,563,215,619
912,157,person,1074,700,374,630
913,154,refrigerator,906,563,223,619
913,157,person,1075,698,371,631
914,154,refrigerator,903,563,219,619
914,157,person,1078,698,366,632
915,154,refrigerator,903,563,219,620
915,157,person,1081,697,359,634
916,154,refrigerator,901,564,216,620
916,157,person,1083,697,354,636
917,154,refrigerator,900,564,215,621
917,157,person,1084,696,352,638
918,154,refrigerator,900,564,214,622
918,157,person,1085,696,351,639
919,154,refrigerator,902,564,217,621
919,157,person,1085,696,350,639
919,174,oven,928,670,127,399
920,154,refrigerator,903,563,218,620
920,157,person,1085,696,350,640
920,174,oven,929,672,127,395
921,154,refrigerator,902,563,218,620
921,157,person,1085,697,349,640
921,174,oven,929,673,126,393
922,154,refrigerator,902,563,217,619
922,157,person,1085,697,350,639
922,174,oven,930,673,125,394
923,154,refrigerator,902,563,216,619
923,157,person,1085,697,350,639
923,174,oven,929,672,125,394
924,154,refrigerator,900,563,216,620
924,157,person,1085,697,350,638
924,174,oven,929,671,126,395
925,154,refrigerator,900,563,215,621
925,157,person,1084,698,352,636
925,174,oven,929,671,126,394
925,179,refrigerator,899,427,211,356
926,154,refrigerator,900,563,215,621
926,157,person,1082,698,357,635
926,174,oven,929,673,125,392
926,179,refrigerator,899,425,210,352
927,154,refrigerator,899,563,215,621
927,157,person,1077,698,367,634
927,174,oven,929,675,124,388
927,179,refrigerator,899,400,210,304
928,154,refrigerator,900,563,216,621
928,157,person,1074,699,375,633
928,174,oven,930,678,123,381
928,179,refrigerator,899,401,210,305
929,154,refrigerator,900,563,217,622
929,157,person,1072,700,379,633
929,174,oven,930,683,123,371
929,179,refrigerator,899,403,210,310
930,154,refrigerator,900,563,216,622
930,157,person,1071,700,380,632
930,174,oven,931,685,122,370
930,179,refrigerator,899,412,210,328
931,154,refrigerator,900,563,217,622
931,157,person,1072,701,378,631
931,174,oven,931,687,122,366
931,179,refrigerator,899,393,210,290
932,154,refrigerator,900,564,217,622
932,157,person,1072,701,375,634
932,174,oven,931,687,122,365
932,179,refrigerator,899,379,210,262
933,154,refrigerator,900,564,217,622
933,157,person,1073,701,376,632
933,174,oven,931,686,121,367
933,179,refrigerator,900,373,210,249
934,154,refrigerator,900,564,217,622
934,157,person,1072,701,376,633
934,174,oven,931,685,121,368
934,179,refrigerator,899,371,210,244
935,154,refrigerator,900,564,216,622
935,157,person,1071,701,378,632
935,174,oven,932,688,119,363
935,179,refrigerator,899,376,210,254
936,154,refrigerator,899,564,215,622
936,157,person,1069,700,382,634
936,174,oven,931,689,118,360
936,179,refrigerator,900,373,211,247
937,154,refrigerator,899,564,215,623
937,157,person,1069,699,382,635
937,174,oven,931,690,118,358
937,179,refrigerator,899,384,211,271
938,154,refrigerator,899,564,214,622
938,157,person,1069,698,381,635
938,174,oven,931,688,118,362
938,179,refrigerator,899,405,210,311
939,154,refrigerator,899,564,214,622
939,157,person,1070,698,379,636
939,174,oven,932,684,117,369
939,179,refrigerator,899,386,212,272
940,154,refrigerator,899,563,214,621
940,157,person,1072,698,375,636
940,174,oven,932,680,116,376
940,179,refrigerator,899,378,212,254
941,154,refrigerator,899,563,215,621
941,157,person,1073,699,374,635
941,174,oven,932,679,116,377
941,179,refrigerator,899,375,213,249
942,154,refrigerator,899,563,214,620
942,157,person,1071,698,377,635
942,174,oven,932,681,116,373
942,179,refrigerator,899,375,213,249
943,154,refrigerator,899,563,214,620
943,157,person,1074,699,374,632
943,174,oven,931,676,117,384
943,179,refrigerator,899,376,213,249
944,154,refrigerator,899,563,214,620
944,157,person,1075,699,370,635
944,174,oven,931,682,117,372
944,179,refrigerator,898,384,212,269
945,154,refrigerator,899,563,213,621
945,157,person,1076,699,369,635
945,174,oven,931,699,117,339
945,179,refrigerator,897,391,212,283
946,154,refrigerator,899,563,213,620
946,157,person,1076,699,370,634
946,174,oven,931,688,117,360
946,179,refrigerator,897,390,212,282
947,154,refrigerator,899,563,213,621
947,157,person,1077,698,370,633
947,174,oven,929,689,116,359
947,179,refrigerator,897,388,212,279
948,154,refrigerator,899,563,213,621
948,157,person,1080,699,364,634
948,174,oven,930,691,117,355
948,179,refrigerator,897,416,211,334
949,154,refrigerator,899,563,213,622
949,157,person,1082,698,361,633
949,174,oven,930,688,116,361
949,179,refrigerator,897,430,210,362
950,154,refrigerator,899,563,213,622
950,157,person,1082,698,360,634
950,174,oven,927,652,123,432
950,179,refrigerator,898,452,210,404
951,154,refrigerator,899,563,213,622
951,157,person,1083,698,359,634
951,174,oven,929,657,122,423
952,154,refrigerator,899,563,213,621
952,157,person,1084,698,356,634
952,174,oven,929,658,121,421
953,154,refrigerator,899,563,213,621
953,157,person,1085,699,354,633
953,174,oven,929,656,121,423
954,154,refrigerator,899,563,212,621
954,157,person,1085,699,353,633
954,174,oven,929,663,120,409
955,154,refrigerator,899,563,212,621
955,157,person,1086,699,352,632
955,174,oven,928,664,121,408
956,154,refrigerator,899,563,213,621
956,157,person,1086,699,351,631
956,174,oven,928,666,121,403
957,154,refrigerator,899,563,213,621
957,157,person,1087,700,350,630
957,174,oven,928,672,121,390
958,154,refrigerator,898,563,213,621
958,157,person,1087,698,349,631
958,174,oven,928,677,119,381
959,154,refrigerator,898,563,213,620
959,157,person,1089,696,347,635
959,174,oven,928,682,120,369
960,154,refrigerator,899,563,213,621
960,157,person,1091,694,343,640
960,174,oven,928,688,121,359
961,154,refrigerator,899,563,212,620
961,157,person,1092,691,339,644
961,174,oven,929,679,120,376
962,154,refrigerator,899,562,213,618
962,157,person,1094,688,334,649
962,174,oven,929,685,121,365
